Date,PX_LOW,PX_HIGH,PX_VOLUME,PX_OPEN,PX_CLOSE_1D,BEST_PE_RATIO,CUR_MKT_CAP,BETA_ADJ_OVERRIDABLE,BEST_DIV_YLD
3/29/11,1305.26,1319.45,592025856,1309.37,1310.19,13.5952,12305876,1.07,1.92
3/30/11,1321.89,1331.74,680631424,1321.89,1319.44,13.6876,12382917,1.07,1.9
3/31/11,1325.03,1329.77,819521408,1327.44,1328.26,13.6614,12357583,1.07,1.91
4/1/11,1328.89,1337.85,735964736,1329.48,1325.83,13.7205,12430655,1.07,1.9
4/4/11,1329.1,1336.74,593163264,1333.56,1332.41,13.7289,12440395,1.07,1.9
4/5/11,1330.03,1338.21,662639680,1332.03,1332.87,13.6789,12440894,1.07,1.9
4/6/11,1331.09,1339.38,735630720,1335.94,1332.63,13.7102,12468015,1.07,1.9
4/7/11,1326.56,1338.8,726433856,1334.82,1335.54,13.6823,12449124,1.07,1.9
4/8/11,1322.94,1339.46,601538304,1336.16,1333.51,13.629,12398183,1.07,1.91
4/11/11,1321.06,1333.77,601176000,1329.01,1328.17,13.5634,12366688,1.07,1.92
4/12/11,1309.51,1321.96,697977856,1321.96,1324.46,13.4483,12272449,1.07,1.93
4/13/11,1309.19,1321.35,663351360,1314.03,1314.16,13.4448,12276779,1.07,1.94
4/14/11,1302.42,1316.79,683765696,1311.13,1314.41,13.4456,12276524,1.07,1.94
4/15/11,1313.68,1322.88,895345600,1314.54,1314.52,13.5047,12324257,1.07,1.93
4/18/11,1294.7,1313.35,822628928,1313.35,1319.68,13.3571,12188184,1.06,1.95
4/19/11,1303.97,1312.7,681330880,1305.99,1305.14,13.4271,12256127,1.06,1.94
4/20/11,1319.12,1332.66,810093184,1319.12,1312.62,13.5835,12421260,1.06,1.92
4/21/11,1332.83,1337.49,698558464,1333.23,1330.36,13.6225,12487374,1.06,1.91
4/22/11,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.6193,12487374,#N/A N/A,#N/A N/A
4/25/11,1331.47,1337.55,564300800,1337.14,1337.38,13.5837,12465431,1.06,1.92
4/26/11,1336.75,1349.55,767573248,1336.75,1335.25,13.6984,12576907,1.06,1.9
4/27/11,1344.25,1357.49,752592128,1348.43,1347.24,13.7754,12656161,1.06,1.89
4/28/11,1353.6,1361.71,771224960,1353.86,1355.66,13.8024,12706526,1.06,1.88
4/29/11,1358.69,1364.56,1142506624,1360.14,1360.48,13.8034,12733199,1.06,1.88
5/2/11,1358.59,1370.58,733240640,1365.21,1363.61,13.7532,12710206,1.06,1.88
5/3/11,1349.52,1360.84,791960960,1359.76,1361.22,13.7067,12663019,1.06,1.89
5/4/11,1341.5,1355.9,832483328,1355.9,1356.62,13.6086,12578441,1.06,1.9
5/5/11,1329.17,1348,836913536,1344.16,1347.32,13.4785,12460274,1.06,1.92
5/6/11,1335.58,1354.36,784480448,1340.24,1335.1,13.5259,12509435,1.06,1.91
5/9/11,1338.64,1349.44,585192768,1340.2,1340.2,13.5816,12559036,1.06,1.91
5/10/11,1348.34,1359.44,641270208,1348.34,1346.29,13.688,12660277,1.06,1.89
5/11/11,1336.36,1354.51,798605440,1354.51,1357.16,13.5348,12521595,1.06,1.91
5/12/11,1332.03,1351.05,791049280,1339.39,1342.08,13.5992,12583721,1.06,1.9
5/13/11,1333.36,1350.47,737479168,1348.69,1348.65,13.4801,12481583,1.06,1.92
5/16/11,1327.32,1343.33,744597632,1334.77,1337.77,13.3941,12404326,1.06,1.93
5/17/11,1318.51,1330.42,779705088,1326.1,1329.47,13.3923,12398905,1.06,1.93
5/18/11,1326.59,1341.82,721931648,1328.54,1328.98,13.5093,12505600,1.06,1.92
5/19/11,1336.36,1346.82,669714240,1342.4,1340.68,13.5399,12533932,1.06,1.91
5/20/11,1330.67,1342,762001472,1342,1343.6,13.4376,12437351,1.06,1.93
5/23/11,1312.88,1333.07,667372736,1333.07,1333.27,13.2704,12288221,1.06,1.95
5/24/11,1313.87,1323.72,658650688,1317.7,1317.37,13.2647,12279485,1.06,1.95
5/25/11,1311.8,1325.86,747085056,1316.36,1316.28,13.3064,12315251,1.06,1.95
5/26/11,1314.41,1328.51,689090112,1320.64,1320.47,13.3505,12364263,1.06,1.94
5/27/11,1325.69,1334.62,537456576,1325.69,1325.69,13.3989,12414649,1.06,1.93
5/30/11,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.399,12414649,#N/A N/A,#N/A N/A
5/31/11,1331.1,1345.2,956089728,1331.1,1331.1,13.5387,12544838,1.06,1.91
6/1/11,1313.71,1345.2,885135296,1345.2,1345.2,13.2062,12258254,1.06,1.96
6/2/11,1305.61,1318.03,761836352,1314.55,1314.55,13.1842,12246245,1.06,1.96
6/3/11,1297.9,1312.94,723597120,1312.94,1312.94,13.0673,12132399,1.06,1.98
6/6/11,1284.72,1300.26,746934464,1300.26,1300.16,12.9262,12001952,1.06,2
6/7/11,1284.74,1296.22,751073408,1286.31,1286.17,12.9156,11991786,1.06,2.01
6/8/11,1277.42,1287.04,761744640,1284.63,1284.94,12.8599,11936688,1.06,2.01
6/9/11,1279.63,1294.54,682780928,1279.63,1279.56,12.9568,12024344,1.06,2
6/10/11,1268.28,1288.6,785434368,1288.6,1289,12.7796,11858086,1.06,2.03
6/13/11,1265.64,1277.04,683880768,1271.31,1270.98,12.7937,11867134,1.06,2.03
6/14/11,1272.22,1292.5,698113472,1272.22,1271.83,12.9564,12015601,1.06,2
6/15/11,1261.9,1287.87,827218048,1287.87,1287.87,12.7328,11805888,1.06,2.04
6/16/11,1258.07,1274.11,833858880,1265.53,1265.42,12.7605,11826042,1.06,2.04
6/17/11,1267.4,1279.82,1273126656,1268.58,1267.64,12.8053,11862646,1.06,2.03
6/20/11,1267.56,1280.42,594728704,1271.5,1271.5,12.8817,11927394,1.06,2.02
6/21/11,1278.4,1297.62,641187584,1278.4,1278.36,13.0538,12088208,1.06,1.99
6/22/11,1286.79,1298.61,619495680,1295.48,1295.52,12.9693,12009400,1.06,2.01
6/23/11,1262.87,1286.6,890506432,1286.6,1287.14,12.9345,11978180,1.06,2.01
6/24/11,1267.24,1283.93,1122633344,1283.04,1283.5,12.7861,11835751,1.06,2.04
6/27/11,1267.53,1284.91,666182336,1268.44,1268.45,12.9091,11944541,1.06,2.02
6/28/11,1280.21,1296.8,604462144,1280.21,1280.1,13.0748,12100106,1.06,1.99
6/29/11,1296.85,1309.21,706605312,1296.85,1296.67,13.1913,12200176,1.06,1.98
6/30/11,1307.64,1321.97,758858240,1307.64,1307.41,13.3312,12322265,1.06,1.96
7/1/11,1318.18,1341.01,638345664,1320.64,1320.64,13.4278,12495792,1.06,1.94
7/4/11,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.4304,12495792,#N/A N/A,#N/A N/A
7/5/11,1334.3,1340.89,677972608,1339.59,1339.67,13.4251,12484295,1.06,1.94
7/6/11,1330.92,1340.94,615723648,1337.56,1337.88,13.4509,12534300,1.06,1.94
7/7/11,1339.62,1356.48,651180928,1339.62,1339.22,13.5952,12667621,1.06,1.92
7/8/11,1333.71,1352.39,604649472,1352.39,1353.22,13.4966,12580771,1.06,1.93
7/11/11,1316.42,1343.31,635101952,1343.31,1343.8,13.2587,12354363,1.06,1.97
7/12/11,1313.33,1327.17,727893760,1319.61,1319.49,13.1978,12300473,1.06,1.98
7/13/11,1314.45,1331.48,665499520,1314.45,1313.64,13.2419,12338248,1.06,1.98
7/14/11,1306.51,1326.88,720810112,1317.74,1317.72,13.154,12254004,1.06,1.99
7/15/11,1307.52,1317.7,884946752,1308.87,1308.87,13.2131,12322547,1.06,1.98
7/18/11,1295.92,1315.94,679143936,1315.94,1316.14,13.1053,12221301,1.06,1.99
7/19/11,1307.07,1328.14,698819904,1307.07,1305.44,13.3097,12429539,1.06,1.96
7/20/11,1323.65,1330.43,645975360,1328.66,1326.73,13.2931,12421530,1.06,1.96
7/21/11,1325.65,1347,831227072,1325.65,1325.84,13.4641,12589403,1.06,1.94
7/22/11,1336.95,1346.1,585978432,1343.8,1343.8,13.4779,12600420,1.06,1.94
7/25/11,1331.09,1344.32,577708992,1344.32,1345.02,13.4158,12529169,1.06,1.95
7/26/11,1329.59,1338.51,652771456,1337.39,1337.43,13.3634,12475103,1.06,1.96
7/27/11,1303.49,1331.91,853950144,1331.91,1331.94,13.0932,12221114,1.06,2
7/28/11,1299.16,1316.32,748755136,1304.84,1304.89,13.059,12177561,1.06,2
7/29/11,1282.86,1304.16,952022656,1300.12,1300.67,12.9837,12093627,1.06,2.02
8/1/11,1274.73,1307.38,852179648,1292.59,1292.28,12.916,12042789,1.06,2.03
8/2/11,1254.03,1286.56,960468544,1286.56,1286.94,12.585,11730539,1.06,2.09
8/3/11,1234.56,1261.2,1018153088,1254.25,1254.05,12.6431,11786916,1.06,2.08
8/4/11,1199.54,1260.23,1354956800,1260.23,1260.34,12.0318,11218331,1.06,2.18
8/5/11,1168.09,1218.11,1724234624,1200.28,1200.07,12.0247,11209344,1.06,2.19
8/8/11,1119.28,1198.48,1938566656,1198.48,1199.38,11.2189,10454036,1.07,2.34
8/9/11,1101.54,1172.88,1861833472,1120.23,1119.46,11.7451,10946654,1.07,2.24
8/10/11,1118.01,1171.77,1724517248,1171.77,1172.53,11.2198,10460817,1.06,2.34
8/11/11,1121.3,1186.29,1530723584,1121.3,1120.76,11.7403,10940390,1.07,2.24
8/12/11,1170.74,1189.04,1000971648,1172.87,1172.64,11.8061,10996542,1.07,2.22
8/15/11,1178.86,1204.49,855961280,1178.86,1178.81,12.0689,11235478,1.07,2.18
8/16/11,1180.53,1204.22,872991296,1204.22,1204.49,11.9367,11129828,1.07,2.2
8/17/11,1184.36,1208.47,785756288,1192.89,1192.76,11.9488,11137943,1.07,2.2
8/18/11,1131.03,1189.62,1304441088,1189.62,1193.89,11.4237,10642179,1.07,2.3
8/19/11,1122.05,1154.54,1274118016,1140.47,1140.65,11.2574,10484965,1.07,2.34
8/22/11,1121.09,1145.49,911790784,1123.55,1123.53,11.2423,10488159,1.07,2.34
8/23/11,1122.91,1162.35,962568256,1124.36,1123.82,11.6285,10849223,1.07,2.26
8/24/11,1156.3,1178.56,877416192,1162.16,1162.35,11.7852,10990254,1.07,2.23
8/25/11,1155.47,1190.68,944315968,1176.69,1177.6,11.6009,10818520,1.07,2.27
8/26/11,1135.91,1181.23,917897856,1158.85,1159.27,11.777,10981776,1.07,2.23
8/29/11,1177.91,1210.28,686586496,1177.91,1176.8,12.0927,11292160,1.07,2.17
8/30/11,1195.77,1220.1,795066176,1209.76,1210.08,12.117,11317953,1.07,2.17
8/31/11,1209.35,1230.71,963997184,1213,1212.92,12.1775,11374591,1.07,2.15
9/1/11,1203.85,1229.29,742519936,1219.12,1218.89,12.013,11236433,1.07,2.18
9/2/11,1170.56,1203.9,724104576,1203.9,1204.42,11.7104,10952247,1.07,2.24
9/5/11,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.7101,10952247,#N/A N/A,#N/A N/A
9/6/11,1140.13,1173.97,861354304,1173.97,1173.97,11.6392,10871728,1.07,2.26
9/7/11,1165.85,1198.62,771230784,1165.85,1165.24,11.9735,11183479,1.07,2.19
9/8/11,1183.34,1204.4,782569152,1197.98,1198.62,11.8451,11064169,1.07,2.22
9/9/11,1148.37,1185.37,993797696,1185.37,1185.9,11.5385,10766417,1.07,2.28
9/12/11,1136.07,1162.52,858044096,1153.5,1154.23,11.6243,10842483,1.07,2.26
9/13/11,1157.44,1176.41,832666176,1162.59,1162.27,11.7404,10941934,1.07,2.24
9/14/11,1162.73,1202.38,887705600,1173.32,1172.87,11.9058,11088256,1.07,2.22
9/15/11,1189.44,1209.11,802681984,1189.44,1188.68,12.1203,11278659,1.07,2.18
9/16/11,1204.46,1220.06,1568483840,1209.21,1209.11,12.1915,11342871,1.07,2.17
9/19/11,1188.36,1214.99,739064576,1214.99,1216.01,12.0939,11232526,1.07,2.18
9/20/11,1201.29,1220.39,722507520,1204.5,1204.09,12.0762,11211904,1.07,2.19
9/21/11,1166.21,1206.3,968066240,1203.63,1202.09,11.7249,10884014,1.07,2.25
9/22/11,1114.22,1164.55,1347622656,1164.55,1166.76,11.3542,10535719,1.06,2.33
9/23/11,1121.36,1141.72,951936960,1128.82,1129.56,11.422,10600385,1.06,2.32
9/26/11,1131.07,1164.19,918172544,1136.91,1136.43,11.6906,10855675,1.06,2.26
9/27/11,1163.32,1195.86,900483648,1163.32,1162.95,11.8184,10970230,1.06,2.24
9/28/11,1150.4,1184.71,790025856,1175.39,1175.38,11.5783,10744363,1.06,2.28
9/29/11,1139.93,1175.87,883559040,1151.74,1151.06,11.68,10828826,1.06,2.27
9/30/11,1131.34,1159.93,986894208,1159.93,1160.4,11.3971,10562346,1.06,2.32
10/3/11,1098.92,1138.99,1066090112,1131.21,1131.42,10.9802,10261922,1.06,2.4
10/4/11,1074.77,1125.12,1235087744,1097.42,1099.23,11.2295,10486584,1.06,2.35
10/5/11,1115.68,1146.07,974371648,1124.03,1123.95,11.4344,10672934,1.06,2.31
10/6/11,1134.95,1165.55,851418304,1144.11,1144.03,11.6458,10868213,1.06,2.27
10/7/11,1150.26,1171.4,882058496,1165.03,1164.97,11.558,10780808,1.06,2.29
10/10/11,1158.15,1194.91,655061120,1158.15,1155.46,11.9797,11147776,1.06,2.21
10/11/11,1187.3,1199.24,650633344,1194.6,1194.89,11.9974,11153676,1.06,2.21
10/12/11,1196.19,1220.25,806641600,1196.19,1195.54,12.1221,11262215,1.06,2.19
10/13/11,1190.58,1207.46,678827456,1206.96,1207.25,12.0918,11228166,1.06,2.2
10/14/11,1205.65,1224.61,628090496,1205.65,1203.66,12.3038,11423111,1.06,2.16
10/17/11,1198.55,1224.47,679536576,1224.47,1224.58,12.0604,11210236,1.06,2.2
10/18/11,1191.48,1233.1,857912320,1200.75,1200.86,12.2949,11440168,1.06,2.16
10/19/11,1206.31,1229.64,777040576,1223.46,1225.38,12.1708,11295007,1.06,2.19
10/20/11,1197.34,1219.53,769308288,1209.92,1209.88,12.2382,11345037,1.06,2.18
10/21/11,1215.39,1239.03,1040171136,1215.39,1215.39,12.4651,11556703,1.06,2.14
10/24/11,1238.72,1256.55,702781056,1238.72,1238.25,12.6357,11706019,1.06,2.12
10/25/11,1226.79,1254.19,775854656,1254.19,1254.19,12.3889,11466500,1.06,2.16
10/26/11,1221.06,1246.28,893196416,1229.17,1229.05,12.5213,11582079,1.06,2.14
10/27/11,1243.97,1292.66,1061435392,1243.97,1242,12.9442,11972310,1.06,2.07
10/28/11,1277.01,1287.08,773868032,1284.39,1284.59,12.9443,11975159,1.06,2.07
10/31/11,1253.16,1284.96,860682432,1284.96,1285.09,12.6182,11676440,1.06,2.12
11/1/11,1215.42,1251,1000933568,1251,1253.3,12.2663,11342669,1.06,2.18
11/2/11,1219.62,1242.48,752824832,1219.62,1218.28,12.46,11519172,1.06,2.15
11/3/11,1234.81,1263.21,794789568,1238.25,1237.9,12.6872,11722346,1.06,2.11
